Speed       , Steering , IsWin, DistanceX   , DistanceY    , PosX       , PosY         , VelocityX    , VelocityY    , Angle        , AngularVelocity
10.90001    , 0        , 0    , -44.0183    , -50.47462    , 14.9183    , 47.43769     , -0.4129438   , 1.290385     , 4.186242     , 0
10.8        , 0        , 0    , -44.01005   , -50.49985    , 14.91005   , 47.46292     , -0.4123553   , 1.261157     , 4.186242     , 0
10.8        , 0        , 0    , -44.00182   , -50.52447    , 14.90182   , 47.48754     , -0.4116491   , 1.231136     , 4.186242     , 0
10.7        , 0        , 0    , -43.9936    , -50.54852    , 14.8936    , 47.51159     , -0.4109701   , 1.202269     , 4.186242     , 0
10.7        , 0        , 0    , -43.9854    , -50.57197    , 14.8854    , 47.53504     , -0.4101768   , 1.172594     , 4.186242     , 0
10.6        , 0        , 0    , -43.97721   , -50.59485    , 14.87721   , 47.55792     , -0.4094141   , 1.144061     , 4.186242     , 0
10.6        , 0        , 0    , -43.96904   , -50.61714    , 14.86904   , 47.58021     , -0.4085404   , 1.114707     , 4.186242     , 0
10.5        , 0        , 0    , -43.96088   , -50.63887    , 14.86088   , 47.60194     , -0.4077003   , 1.086482     , 4.186242     , 0
10.4        , 0        , 0    , -43.95275   , -50.66002    , 14.85275   , 47.62309     , -0.4067522   , 1.057425     , 4.186242     , 0
10.4        , 0        , 0    , -43.94463   , -50.68057    , 14.84463   , 47.64364     , -0.4057003   , 1.027568     , 4.186242     , 0
10.3        , 0        , 0    , -43.93654   , -50.70055    , 14.83654   , 47.66362     , -0.4046888   , 0.9988583    , 4.186242     , 0
10.3        , 0        , 0    , -43.92847   , -50.71993    , 14.82847   , 47.683       , -0.4035759   , 0.9693354    , 4.186242     , 0
10.2        , 0        , 0    , -43.92042   , -50.73875    , 14.82042   , 47.70182     , -0.4025058   , 0.9409479    , 4.186242     , 0
10.2        , 0        , 0    , -43.91239   , -50.75698    , 14.81239   , 47.72005     , -0.4013365   , 0.9117344    , 4.186242     , 0
10.1        , 0        , 0    , -43.90439   , -50.77466    , 14.80439   , 47.73773     , -0.4002123   , 0.8836445    , 4.186242     , 0
10          , 0        , 0    , -43.89641   , -50.79175    , 14.79641   , 47.75482     , -0.3989909   , 0.854717     , 4.186242     , 0
10          , 0        , 0    , -43.88845   , -50.80825    , 14.78845   , 47.77132     , -0.3976762   , 0.8249841    , 4.186242     , 0
9.900002    , 0        , 0    , -43.88053   , -50.82418    , 14.78053   , 47.78725     , -0.3964121   , 0.7963948    , 4.186242     , 0
9.900002    , 0        , 0    , -43.87263   , -50.83952    , 14.77262   , 47.80259     , -0.3950563   , 0.7669871    , 4.186242     , 0
9.800001    , 0        , 0    , -43.86475   , -50.85429    , 14.76475   , 47.81736     , -0.3937527   , 0.7387105    , 4.186242     , 0
9.800001    , 0        , 0    , -43.8569    , -50.86848    , 14.7569    , 47.83155     , -0.3923588   , 0.7096035    , 4.186242     , 0
9.700001    , 0        , 0    , -43.84908   , -50.88211    , 14.74908   , 47.84518     , -0.3910186   , 0.681616     , 4.186242     , 0
9.700001    , 0        , 0    , -43.84129   , -50.89517    , 14.74129   , 47.85824     , -0.3895896   , 0.652787     , 4.186242     , 0
9.6         , 0        , 0    , -43.83353   , -50.90767    , 14.73353   , 47.87074     , -0.3882155   , 0.6250668    , 4.186242     , 0
9.5         , 0        , 0    , -43.82579   , -50.9196     , 14.72579   , 47.88267     , -0.3867541   , 0.5964947    , 4.186242     , 0
9.5         , 0        , 0    , -43.81809   , -50.93094    , 14.71809   , 47.89401     , -0.3852085   , 0.5671037    , 4.186242     , 0
9.4         , 0        , 0    , -43.81041   , -50.94172    , 14.71041   , 47.90479     , -0.3837223   , 0.5388431    , 4.186242     , 0
9.4         , 0        , 0    , -43.80277   , -50.95191    , 14.70277   , 47.91498     , -0.382153    , 0.5097515    , 4.186242     , 0
9.299999    , 0        , 0    , -43.79516   , -50.96155    , 14.69516   , 47.92462     , -0.3806441   , 0.4817788    , 4.186242     , 0
9.299999    , 0        , 0    , -43.78758   , -50.97061    , 14.68758   , 47.93368     , -0.3790528   , 0.452964     , 4.186242     , 0
9.199999    , 0        , 0    , -43.78003   , -50.97911    , 14.68003   , 47.94218     , -0.3775228   , 0.4252575    , 4.186242     , 0
9.199999    , 0        , 0    , -43.77251   , -50.98705    , 14.67251   , 47.95012     , -0.3759114   , 0.3966986    , 4.186242     , 0
9.099998    , 0        , 0    , -43.76502   , -50.99443    , 14.66502   , 47.9575      , -0.3743618   , 0.3692382    , 4.186242     , 0
9.099998    , 0        , 0    , -43.75757   , -51.00125    , 14.65757   , 47.96432     , -0.3727316   , 0.3409159    , 4.186242     , 0
8.999998    , 0        , 0    , -43.75014   , -51.00753    , 14.65014   , 47.9706      , -0.3711641   , 0.313683     , 4.186242     , 0
8.899998    , 0        , 0    , -43.74275   , -51.01324    , 14.64275   , 47.97631     , -0.3695166   , 0.2855796    , 4.186242     , 0
8.899998    , 0        , 0    , -43.7354    , -51.01837    , 14.6354    , 47.98144     , -0.3677921   , 0.2566391    , 4.186242     , 0
8.799997    , 0        , 0    , -43.72808   , -51.02295    , 14.62808   , 47.98602     , -0.366134    , 0.2288117    , 4.186242     , 0
8.799997    , 0        , 0    , -43.72079   , -51.02695    , 14.62079   , 47.99002     , -0.3643993   , 0.2001366    , 4.186242     , 0
8.699997    , 0        , 0    , -43.71353   , -51.0304     , 14.61353   , 47.99347     , -0.3627313   , 0.1725644    , 4.186242     , 0
8.699997    , 0        , 0    , -43.70631   , -51.03329    , 14.60631   , 47.99636     , -0.3609872   , 0.1441347    , 4.186242     , 0
8.599997    , 0        , 0    , -43.69913   , -51.03562    , 14.59913   , 47.99869     , -0.3593101   , 0.1167985    , 4.186242     , 0
8.599997    , 0        , 0    , -43.69198   , -51.03739    , 14.59198   , 48.00046     , -0.3575573   , 0.08859573   , 4.186242     , 0
8.499996    , 0        , 0    , -43.68486   , -51.03862    , 14.58486   , 48.00169     , -0.3558718   , 0.06147767   , 4.186242     , 0
8.399996    , 0        , 0    , -43.67778   , -51.03929    , 14.57778   , 48.00236     , -0.3541109   , 0.03348466   , 4.186242     , 0
8.399996    , 0        , 0    , -43.67073   , -51.03938    , 14.57073   , 48.00245     , -0.3522774   , 0.004650343  , 4.186242     , 0
8.299995    , 0        , 0    , -43.66372   , -51.03892    , 14.56372   , 48.00199     , -0.3505144   , -0.02307497  , 4.186242     , 0
8.299995    , 0        , 0    , -43.65675   , -51.03789    , 14.55675   , 48.00096     , -0.3486789   , -0.05165187  , 4.186242     , 0
8.199995    , 0        , 0    , -43.64981   , -51.0363     , 14.54981   , 47.99937     , -0.346914    , -0.07912966  , 4.186242     , 0
8.099995    , 0        , 0    , -43.64291   , -51.03416    , 14.54291   , 47.99723     , -0.3450767   , -0.1074686   , 4.186242     , 0
8.099995    , 0        , 0    , -43.63604   , -51.03143    , 14.53604   , 47.9945      , -0.3431697   , -0.1366355   , 4.186242     , 0
7.999995    , 0        , 0    , -43.62922   , -51.02813    , 14.52922   , 47.9912      , -0.3413361   , -0.1646805   , 4.186242     , 0
7.999995    , 0        , 0    , -43.62243   , -51.02426    , 14.52243   , 47.98733     , -0.3394327   , -0.1935649   , 4.186242     , 0
7.899995    , 0        , 0    , -43.61568   , -51.01984    , 14.51568   , 47.98291     , -0.3376024   , -0.2213384   , 4.186242     , 0
7.799995    , 0        , 0    , -43.60896   , -51.01484    , 14.50896   , 47.97791     , -0.3357023   , -0.2499615   , 4.186242     , 0
7.799995    , 0        , 0    , -43.60229   , -51.00925    , 14.50229   , 47.97232     , -0.3337349   , -0.2794018   , 4.186242     , 0
7.699995    , 0        , 0    , -43.59565   , -51.00309    , 14.49565   , 47.96616     , -0.3318432   , -0.3077097   , 4.186242     , 0
7.699995    , 0        , 0    , -43.58905   , -50.99636    , 14.48905   , 47.95943     , -0.329884    , -0.3368468   , 4.186242     , 0
7.599995    , 0        , 0    , -43.5825    , -50.98906    , 14.48249   , 47.95213     , -0.3280001   , -0.3648632   , 4.186242     , 0
7.599995    , 0        , 0    , -43.57597   , -50.98119    , 14.47597   , 47.94426     , -0.3260484   , -0.39372     , 4.186242     , 0
7.499995    , 0        , 0    , -43.56949   , -50.97276    , 14.46949   , 47.93583     , -0.3241717   , -0.4214669   , 4.186242     , 0
7.499995    , 0        , 0    , -43.56305   , -50.96375    , 14.46305   , 47.92682     , -0.3222269   , -0.4500647   , 4.186242     , 0
7.399995    , 0        , 0    , -43.55664   , -50.9542     , 14.45664   , 47.91727     , -0.3203569   , -0.4775625   , 4.186242     , 0
7.399995    , 0        , 0    , -43.55027   , -50.94408    , 14.45027   , 47.90715     , -0.3184185   , -0.5059206   , 4.186242     , 0
7.299995    , 0        , 0    , -43.54394   , -50.93342    , 14.44394   , 47.89649     , -0.3165546   , -0.533188    , 4.186242     , 0
7.199996    , 0        , 0    , -43.53765   , -50.9222     , 14.43765   , 47.88527     , -0.3146222   , -0.5613247   , 4.186242     , 0
7.199996    , 0        , 0    , -43.53139   , -50.91039    , 14.43139   , 47.87346     , -0.3126237   , -0.5902972   , 4.186242     , 0
7.099996    , 0        , 0    , -43.52518   , -50.89803    , 14.42518   , 47.8611      , -0.3107021   , -0.6181552   , 4.186242     , 0
7.099996    , 0        , 0    , -43.519     , -50.88509    , 14.41901   , 47.84816     , -0.3087142   , -0.6468598   , 4.186242     , 0
6.999996    , 0        , 0    , -43.51287   , -50.8716     , 14.41287   , 47.83467     , -0.3068026   , -0.6744603   , 4.186242     , 0
6.999996    , 0        , 0    , -43.50677   , -50.85754    , 14.40677   , 47.82061     , -0.3048243   , -0.7029172   , 4.186242     , 0
6.899996    , 0        , 0    , -43.50071   , -50.84294    , 14.40071   , 47.80601     , -0.302922    , -0.7302796   , 4.186242     , 0
6.899996    , 0        , 0    , -43.4947    , -50.82777    , 14.3947    , 47.79084     , -0.3009527   , -0.7585076   , 4.186242     , 0
6.799996    , 0        , 0    , -43.48872   , -50.81205    , 14.38871   , 47.77512     , -0.299059    , -0.7856499   , 4.186242     , 0
6.799996    , 0        , 0    , -43.48277   , -50.79578    , 14.38277   , 47.75885     , -0.2970979   , -0.8136662   , 4.186242     , 0
6.699996    , 0        , 0    , -43.47687   , -50.77897    , 14.37687   , 47.74204     , -0.2952122   , -0.8406049   , 4.186242     , 0
6.699996    , 0        , 0    , -43.471     , -50.7616     , 14.371     , 47.72467     , -0.2932588   , -0.8684255   , 4.186242     , 0
6.599996    , 0        , 0    , -43.46518   , -50.7437     , 14.36517   , 47.70677     , -0.2913804   , -0.8951761   , 4.186242     , 0
6.599996    , 0        , 0    , -43.45938   , -50.72524    , 14.35939   , 47.68831     , -0.289434    , -0.9228157   , 4.186242     , 0
6.499996    , 0        , 0    , -43.45364   , -50.70625    , 14.35363   , 47.66932     , -0.2875625   , -0.9493923   , 4.186242     , 0
6.499996    , 0        , 0    , -43.44792   , -50.68671    , 14.34792   , 47.64978     , -0.2856226   , -0.9768646   , 4.186242     , 0
6.399996    , 0        , 0    , -43.44225   , -50.66665    , 14.34225   , 47.62972     , -0.2837574   , -1.00328     , 4.186242     , 0
6.399996    , 0        , 0    , -43.43661   , -50.64604    , 14.33661   , 47.60911     , -0.2818235   , -1.030598    , 4.186242     , 0
6.299996    , 0        , 0    , -43.43101   , -50.6249     , 14.33101   , 47.58797     , -0.2799641   , -1.056865    , 4.186242     , 0
6.199996    , 0        , 0    , -43.42545   , -50.60322    , 14.32545   , 47.56629     , -0.2780358   , -1.08404     , 4.186242     , 0
6.199996    , 0        , 0    , -43.41993   , -50.58098    , 14.31993   , 47.54405     , -0.2760414   , -1.112087    , 4.186242     , 0
6.099997    , 0        , 0    , -43.41445   , -50.5582     , 14.31445   , 47.52127     , -0.2741238   , -1.139056    , 4.186242     , 0
6.099997    , 0        , 0    , -43.409     , -50.53486    , 14.309     , 47.49793     , -0.2721395   , -1.166905    , 4.186242     , 0
5.999997    , 0        , 0    , -43.4036    , -50.51099    , 14.3036    , 47.47406     , -0.2702316   , -1.193684    , 4.186242     , 0
5.999997    , 0        , 0    , -43.39824   , -50.48656    , 14.29823   , 47.44963     , -0.2682568   , -1.22135     , 4.186242     , 0
5.899997    , 0        , 0    , -43.39291   , -50.4616     , 14.29291   , 47.42467     , -0.2663579   , -1.247952    , 4.186242     , 0
5.899997    , 0        , 0    , -43.38762   , -50.43609    , 14.28762   , 47.39916     , -0.2643917   , -1.275449    , 4.186242     , 0
5.799997    , 0        , 0    , -43.38237   , -50.41005    , 14.28237   , 47.37312     , -0.2625011   , -1.301888    , 4.186242     , 0
5.799997    , 0        , 0    , -43.37716   , -50.38347    , 14.27716   , 47.34654     , -0.260543    , -1.329229    , 4.186242     , 0
5.699997    , 0        , 0    , -43.37199   , -50.35636    , 14.27199   , 47.31943     , -0.2586601   , -1.355517    , 4.186242     , 0
5.599997    , 0        , 0    , -43.36685   , -50.3287     , 14.26685   , 47.29177     , -0.2567094   , -1.382713    , 4.186242     , 0
5.599997    , 0        , 0    , -43.36176   , -50.30049    , 14.26176   , 47.26356     , -0.2546934   , -1.410781    , 4.186242     , 0
5.499997    , 0        , 0    , -43.3567    , -50.27173    , 14.2567    , 47.2348      , -0.2527549   , -1.437769    , 4.186242     , 0
5.499997    , 0        , 0    , -43.35168   , -50.24242    , 14.25169   , 47.20549     , -0.2507507   , -1.465637    , 4.186242     , 0
5.399997    , 0        , 0    , -43.34671   , -50.21257    , 14.24671   , 47.17564     , -0.2488236   , -1.492433    , 4.186242     , 0
5.399997    , 0        , 0    , -43.34177   , -50.18217    , 14.24177   , 47.14524     , -0.2468302   , -1.520117    , 4.186242     , 0
5.299997    , 0        , 0    , -43.33688   , -50.15123    , 14.23688   , 47.1143      , -0.2449135   , -1.546736    , 4.186242     , 0
5.299997    , 0        , 0    , -43.33202   , -50.11975    , 14.23202   , 47.08282     , -0.2429303   , -1.574249    , 4.186242     , 0
5.199997    , 0        , 0    , -43.32719   , -50.08773    , 14.2272    , 47.0508      , -0.2410233   , -1.600703    , 4.186242     , 0
5.199997    , 0        , 0    , -43.32241   , -50.05517    , 14.22241   , 47.01824     , -0.2390494   , -1.628059    , 4.186242     , 0
5.099998    , 0        , 0    , -43.31767   , -50.02208    , 14.21767   , 46.98515     , -0.2371513   , -1.654362    , 4.186242     , 0
4.999998    , 0        , 0    , -43.31297   , -49.98845    , 14.21297   , 46.95152     , -0.235186    , -1.681571    , 4.186242     , 0
4.999998    , 0        , 0    , -43.3083    , -49.95426    , 14.20831   , 46.91733     , -0.2331559   , -1.709652    , 4.186242     , 0
4.899998    , 0        , 0    , -43.30368   , -49.91953    , 14.20368   , 46.8826      , -0.231204    , -1.736653    , 4.186242     , 0
4.899998    , 0        , 0    , -43.2991    , -49.88424    , 14.1991    , 46.84731     , -0.2291867   , -1.764533    , 4.186242     , 0
4.799998    , 0        , 0    , -43.29455   , -49.84841    , 14.19455   , 46.81148     , -0.2272471   , -1.791341    , 4.186242     , 0
4.699998    , 0        , 0    , -43.29005   , -49.81203    , 14.19005   , 46.7751      , -0.2252418   , -1.819036    , 4.186242     , 0
4.699998    , 0        , 0    , -43.28558   , -49.77508    , 14.18558   , 46.73815     , -0.2231733   , -1.847583    , 4.186242     , 0
4.599998    , 0        , 0    , -43.28116   , -49.73758    , 14.18116   , 46.70065     , -0.2211843   , -1.875033    , 4.186242     , 0
4.599998    , 0        , 0    , -43.27678   , -49.69951    , 14.17678   , 46.66258     , -0.2191315   , -1.903345    , 4.186242     , 0
4.499998    , 0        , 0    , -43.27243   , -49.6609     , 14.17243   , 46.62397     , -0.2171577   , -1.930568    , 4.186242     , 0
4.499998    , 0        , 0    , -43.26813   , -49.62172    , 14.16813   , 46.58479     , -0.2151195   , -1.958661    , 4.186242     , 0
4.399998    , 0        , 0    , -43.26387   , -49.58201    , 14.16387   , 46.54508     , -0.2131597   , -1.985675    , 4.186242     , 0
4.399998    , 0        , 0    , -43.25965   , -49.54174    , 14.15965   , 46.50481     , -0.2111349   , -2.013567    , 4.186242     , 0
4.299998    , 0        , 0    , -43.25546   , -49.50093    , 14.15546   , 46.464       , -0.209188    , -2.040386    , 4.186242     , 0
4.299998    , 0        , 0    , -43.25132   , -49.45957    , 14.15132   , 46.42264     , -0.2071757   , -2.068092    , 4.186242     , 0
4.199998    , 0        , 0    , -43.24722   , -49.41768    , 14.14721   , 46.38074     , -0.2052408   , -2.094732    , 4.186242     , 0
4.199998    , 0        , 0    , -43.24315   , -49.37523    , 14.14315   , 46.3383      , -0.20324     , -2.122266    , 4.186242     , 0
4.099998    , 0        , 0    , -43.23912   , -49.33225    , 14.13912   , 46.29532     , -0.2013161   , -2.14874     , 4.186242     , 0
4.099998    , 0        , 0    , -43.23514   , -49.28873    , 14.13514   , 46.2518      , -0.199326    , -2.176115    , 4.186242     , 0
3.999999    , 0        , 0    , -43.23119   , -49.24468    , 14.13119   , 46.20775     , -0.1974124   , -2.202436    , 4.186242     , 0
3.899999    , 0        , 0    , -43.22728   , -49.20009    , 14.12728   , 46.16316     , -0.195432    , -2.229663    , 4.186242     , 0
3.899999    , 0        , 0    , -43.22341   , -49.15493    , 14.12341   , 46.118       , -0.1933876   , -2.257761    , 4.186242     , 0
3.799999    , 0        , 0    , -43.21958   , -49.10924    , 14.11958   , 46.07231     , -0.1914217   , -2.284778    , 4.186242     , 0
3.799999    , 0        , 0    , -43.2158    , -49.06298    , 14.1158    , 46.02605     , -0.1893912   , -2.312674    , 4.186242     , 0
3.699999    , 0        , 0    , -43.21205   , -49.01619    , 14.11205   , 45.97926     , -0.1874387   , -2.339497    , 4.186242     , 0
3.699999    , 0        , 0    , -43.20834   , -48.96885    , 14.10834   , 45.93192     , -0.185421    , -2.367206    , 4.186242     , 0
3.599999    , 0        , 0    , -43.20467   , -48.92097    , 14.10467   , 45.88404     , -0.183481    , -2.39385     , 4.186242     , 0
3.599999    , 0        , 0    , -43.20104   , -48.87254    , 14.10104   , 45.83561     , -0.1814752   , -2.421386    , 4.186242     , 0
3.499999    , 0        , 0    , -43.19745   , -48.82359    , 14.09745   , 45.78666     , -0.1795466   , -2.447864    , 4.186242     , 0
3.499999    , 0        , 0    , -43.1939    , -48.77408    , 14.0939    , 45.73715     , -0.1775519   , -2.475241    , 4.186242     , 0
3.399999    , 0        , 0    , -43.19038   , -48.72405    , 14.09038   , 45.68712     , -0.1756338   , -2.501565    , 4.186242     , 0
3.399999    , 0        , 0    , -43.18691   , -48.67348    , 14.08691   , 45.63655     , -0.1736493   , -2.528795    , 4.186242     , 0
3.299999    , 0        , 0    , -43.18348   , -48.62238    , 14.08348   , 45.58545     , -0.1717411   , -2.554977    , 4.186242     , 0
3.299999    , 0        , 0    , -43.18008   , -48.57074    , 14.08008   , 45.53381     , -0.1697659   , -2.582071    , 4.186242     , 0
3.199999    , 0        , 0    , -43.17672   , -48.51858    , 14.07672   , 45.48165     , -0.1678667   , -2.608122    , 4.186242     , 0
3.099999    , 0        , 0    , -43.1734    , -48.46588    , 14.07341   , 45.42895     , -0.1659003   , -2.635089    , 4.186242     , 0
3.099999    , 0        , 0    , -43.17013   , -48.41262    , 14.07013   , 45.37569     , -0.1638691   , -2.662937    , 4.186242     , 0
3           , 0        , 0    , -43.16689   , -48.35883    , 14.06689   , 45.3219      , -0.1619161   , -2.689714    , 4.186242     , 0
2.9         , 0        , 0    , -43.16369   , -48.30448    , 14.06369   , 45.26755     , -0.1598979   , -2.717379    , 4.186242     , 0
2.9         , 0        , 0    , -43.16053   , -48.24956    , 14.06053   , 45.21263     , -0.157817    , -2.745898    , 4.186242     , 0
2.8         , 0        , 0    , -43.15742   , -48.1941     , 14.05742   , 45.15717     , -0.1558162   , -2.77332     , 4.186242     , 0
2.8         , 0        , 0    , -43.15434   , -48.13807    , 14.05434   , 45.10114     , -0.153752    , -2.801605    , 4.186242     , 0
2.7         , 0        , 0    , -43.15131   , -48.08149    , 14.05131   , 45.04456     , -0.1517671   , -2.828803    , 4.186242     , 0
2.6         , 0        , 0    , -43.14832   , -48.02435    , 14.04831   , 44.98742     , -0.1497184   , -2.856872    , 4.186242     , 0
2.6         , 0        , 0    , -43.14536   , -47.96664    , 14.04536   , 44.92971     , -0.1476081   , -2.885779    , 4.186242     , 0
2.6         , 0        , 0    , -43.14245   , -47.90836    , 14.04245   , 44.87143     , -0.1455789   , -2.913575    , 4.186242     , 0
2.6         , 0        , 0    , -43.13958   , -47.84956    , 14.03958   , 44.81263     , -0.1436278   , -2.940302    , 4.186242     , 0
2.5         , 0        , 0    , -43.13674   , -47.79024    , 14.03674   , 44.75331     , -0.1417518   , -2.966001    , 4.186242     , 0
2.5         , 0        , 0    , -43.13395   , -47.73038    , 14.03395   , 44.69345     , -0.1398076   , -2.992629    , 4.186242     , 0
2.4         , 0        , 0    , -43.13119   , -47.67002    , 14.03119   , 44.63309     , -0.1379381   , -3.018233    , 4.186242     , 0
2.4         , 0        , 0    , -43.12847   , -47.60913    , 14.02847   , 44.5722      , -0.1360003   , -3.044771    , 4.186242     , 0
2.4         , 0        , 0    , -43.12579   , -47.54772    , 14.02578   , 44.51079     , -0.134137    , -3.070287    , 4.186242     , 0
2.3         , 0        , 0    , -43.12314   , -47.48582    , 14.02314   , 44.44889     , -0.1323453   , -3.094823    , 4.186242     , 0
2.3         , 0        , 0    , -43.12053   , -47.42342    , 14.02053   , 44.38649     , -0.1304823   , -3.120332    , 4.186242     , 0
2.2         , 0        , 0    , -43.11795   , -47.36052    , 14.01795   , 44.32359     , -0.1286909   , -3.144861    , 4.186242     , 0
2.2         , 0        , 0    , -43.11542   , -47.29711    , 14.01542   , 44.26018     , -0.1268281   , -3.170363    , 4.186242     , 0
2.1         , 0        , 0    , -43.11292   , -47.23322    , 14.01292   , 44.19629     , -0.125037    , -3.194885    , 4.186242     , 0
2.1         , 0        , 0    , -43.11045   , -47.16881    , 14.01045   , 44.13188     , -0.1231744   , -3.220382    , 4.186242     , 0
2           , 0        , 0    , -43.10802   , -47.10391    , 14.00803   , 44.06698     , -0.1213834   , -3.244898    , 4.186242     , 0
2           , 0        , 0    , -43.10564   , -47.0385     , 14.00563   , 44.00157     , -0.1195211   , -3.27039     , 4.186242     , 0
1.9         , 0        , 0    , -43.10328   , -46.9726     , 14.00328   , 43.93567     , -0.1177303   , -3.2949      , 4.186242     , 0
1.9         , 0        , 0    , -43.10096   , -46.9062     , 14.00096   , 43.86927     , -0.1158682   , -3.320386    , 4.186242     , 0
1.9         , 0        , 0    , -43.09868   , -46.8393     , 13.99868   , 43.80237     , -0.1140776   , -3.344892    , 4.186242     , 0
1.9         , 0        , 0    , -43.09644   , -46.77193    , 13.99643   , 43.735       , -0.1123559   , -3.368455    , 4.186242     , 0
1.9         , 0        , 0    , -43.09422   , -46.70411    , 13.99422   , 43.66718     , -0.1107005   , -3.391112    , 4.186242     , 0
1.9         , 0        , 0    , -43.09204   , -46.63585    , 13.99204   , 43.59892     , -0.1091087   , -3.412898    , 4.186242     , 0
1.9         , 0        , 0    , -43.08989   , -46.56718    , 13.98989   , 43.53025     , -0.1075781   , -3.433846    , 4.186242     , 0
1.9         , 0        , 0    , -43.08776   , -46.4981     , 13.98776   , 43.46117     , -0.1061064   , -3.453988    , 4.186242     , 0
1.9         , 0        , 0    , -43.08567   , -46.42863    , 13.98567   , 43.3917      , -0.1046913   , -3.473355    , 4.186242     , 0
1.9         , 0        , 0    , -43.0836    , -46.35879    , 13.9836    , 43.32186     , -0.1033306   , -3.491977    , 4.186242     , 0
1.9         , 0        , 0    , -43.08156   , -46.28859    , 13.98156   , 43.25166     , -0.1020223   , -3.509883    , 4.186242     , 0
1.9         , 0        , 0    , -43.07955   , -46.21805    , 13.97955   , 43.18112     , -0.1007643   , -3.527101    , 4.186242     , 0
1.9         , 0        , 0    , -43.07756   , -46.14718    , 13.97756   , 43.11025     , -0.09955462  , -3.543656    , 4.186242     , 0
1.9         , 0        , 0    , -43.07559   , -46.07599    , 13.97559   , 43.03906     , -0.09839151  , -3.559575    , 4.186242     , 0
1.9         , 0        , 0    , -43.07364   , -46.00449    , 13.97364   , 42.96756     , -0.09727313  , -3.574881    , 4.186242     , 0
1.9         , 0        , 0    , -43.07172   , -45.9327     , 13.97172   , 42.89577     , -0.09619778  , -3.589598    , 4.186242     , 0
1.9         , 0        , 0    , -43.06982   , -45.86062    , 13.96982   , 42.82369     , -0.09516378  , -3.60375     , 4.186242     , 0
1.9         , 0        , 0    , -43.06793   , -45.78828    , 13.96793   , 42.75135     , -0.09416955  , -3.617357    , 4.186242     , 0
1.9         , 0        , 0    , -43.06607   , -45.71567    , 13.96607   , 42.67874     , -0.09321356  , -3.630441    , 4.186242     , 0
1.9         , 0        , 0    , -43.06422   , -45.64281    , 13.96422   , 42.60588     , -0.09229434  , -3.643022    , 4.186242     , 0
1.9         , 0        , 0    , -43.06239   , -45.56971    , 13.96239   , 42.53278     , -0.09141047  , -3.655118    , 4.186242     , 0
1.9         , 0        , 0    , -43.06059   , -45.49637    , 13.96058   , 42.45944     , -0.09056059  , -3.66675     , 4.186242     , 0
1.9         , 0        , 0    , -43.05879   , -45.42281    , 13.95879   , 42.38588     , -0.08974341  , -3.677934    , 4.186242     , 0
1.9         , 0        , 0    , -43.05701   , -45.34904    , 13.95701   , 42.31211     , -0.08895765  , -3.688688    , 4.186242     , 0
1.9         , 0        , 0    , -43.05524   , -45.27506    , 13.95524   , 42.23813     , -0.08820212  , -3.699028    , 4.186242     , 0
1.9         , 0        , 0    , -43.0535    , -45.20088    , 13.9535    , 42.16395     , -0.08747564  , -3.708971    , 4.186242     , 0
1.9         , 0        , 0    , -43.05176   , -45.12651    , 13.95176   , 42.08958     , -0.08677711  , -3.718531    , 4.186242     , 0
1.9         , 0        , 0    , -43.05004   , -45.05195    , 13.95004   , 42.01502     , -0.08610544  , -3.727724    , 4.186242     , 0
1.9         , 0        , 0    , -43.04833   , -44.97722    , 13.94833   , 41.94029     , -0.0854596   , -3.736563    , 4.186242     , 0
1.9         , 0        , 0    , -43.04663   , -44.90232    , 13.94663   , 41.86539     , -0.08483861  , -3.745062    , 4.186242     , 0
1.9         , 0        , 0    , -43.04494   , -44.82726    , 13.94495   , 41.79033     , -0.0842415   , -3.753234    , 4.186242     , 0
1.9         , 0        , 0    , -43.04327   , -44.75203    , 13.94327   , 41.7151      , -0.08366736  , -3.761091    , 4.186242     , 0
1.9         , 0        , 0    , -43.04161   , -44.67666    , 13.94161   , 41.63973     , -0.0831153   , -3.768647    , 4.186242     , 0
1.9         , 0        , 0    , -43.03996   , -44.60114    , 13.93996   , 41.56421     , -0.08258447  , -3.775912    , 4.186242     , 0
1.9         , 0        , 0    , -43.03832   , -44.52548    , 13.93832   , 41.48855     , -0.08207406  , -3.782898    , 4.186242     , 0
1.9         , 0        , 0    , -43.03669   , -44.44969    , 13.93669   , 41.41276     , -0.08158328  , -3.789615    , 4.186242     , 0
1.9         , 0        , 0    , -43.03506   , -44.37377    , 13.93506   , 41.33684     , -0.08111137  , -3.796073    , 4.186242     , 0
1.9         , 0        , 0    , -43.03345   , -44.29773    , 13.93345   , 41.2608      , -0.08065762  , -3.802283    , 4.186242     , 0
1.9         , 0        , 0    , -43.03185   , -44.22156    , 13.93185   , 41.18463     , -0.08022131  , -3.808254    , 4.186242     , 0
1.9         , 0        , 0    , -43.03025   , -44.14528    , 13.93025   , 41.10835     , -0.07980179  , -3.813996    , 4.186242     , 0
1.9         , 0        , 0    , -43.02866   , -44.06889    , 13.92866   , 41.03196     , -0.0793984   , -3.819517    , 4.186242     , 0
1.9         , 0        , 0    , -43.02708   , -43.9924     , 13.92708   , 40.95547     , -0.07901053  , -3.824825    , 4.186242     , 0
